label,ax,ay,az,gx,gy,gz
3,13564,-8720,-4680,183,838,-31
3,13544,-8808,-4352,-151,251,228
3,13596,-8736,-4468,20,-51,-842
3,13680,-8776,-4492,-342,752,403
3,12860,-9608,-4832,-299,914,556
3,12540,-9048,-4880,-471,-417,254
3,13904,-8980,-5372,66,398,-1082
3,13804,-8768,-4540,428,580,-292
3,13572,-9136,-3320,277,555,-498
3,12704,-9008,-4264,-807,-303,233
3,14024,-9188,-5228,-341,479,-1251
3,13688,-8628,-4980,-336,667,818
3,13648,-9296,-4080,5,1083,-1354
3,13056,-8632,-4636,-603,-177,1225
3,14016,-9040,-4448,747,446,-1658
3,13696,-8340,-4564,-440,-307,1303
3,13516,-9100,-3976,48,887,-1311
3,13396,-8768,-4812,-486,-200,731
3,13760,-8620,-4304,529,256,-2701
3,14344,-8048,-4584,-415,-155,794
3,14096,-8548,-4312,-208,330,-608
3,14080,-8300,-4692,-615,250,1136
3,13712,-8344,-4652,19,286,-1354
3,14132,-8288,-4448,-94,55,792
3,13708,-8300,-3960,133,196,-1898
3,14572,-8232,-4712,-584,543,1429
3,13244,-8624,-4624,-8,-127,-583
3,13824,-8408,-4112,-394,-72,-398
3,13748,-8016,-4484,-88,241,-1052
3,15136,-8068,-4444,-44,729,510
3,13392,-7808,-4472,-229,546,34
3,14792,-8396,-4308,-187,342,52
3,13204,-8124,-4452,-241,-349,-493
3,14944,-8516,-4068,-186,351,-773
3,13176,-7668,-4512,-1016,3,1123
3,14028,-8340,-4480,289,-189,-873
3,14052,-8024,-4256,494,-161,145
3,14052,-8308,-3804,84,254,429
3,13524,-8284,-4616,-278,337,351
3,14420,-8348,-3904,298,330,-703
3,13540,-8620,-4608,-402,241,781
3,13728,-8708,-3852,456,155,-735
3,13780,-8156,-4420,-403,452,-120
3,14588,-8632,-4284,26,102,-1238
3,14144,-8100,-4500,-418,-20,882
3,14020,-8436,-3704,176,144,-894
3,14104,-7984,-4748,-616,-283,675
3,14172,-8428,-4352,337,291,-1354
3,13976,-8328,-4140,90,-519,1128
3,14132,-7920,-4232,11,386,-1653
3,14584,-8696,-4488,-231,31,983
3,13340,-7904,-4048,329,76,-1077
3,14808,-8360,-4280,-550,408,-29
3,12964,-8108,-4336,442,-412,-221
3,14928,-8396,-4204,-445,321,-264
3,13432,-7992,-4544,135,133,-943
3,14968,-8236,-3844,46,167,99
3,13164,-7760,-4528,-406,-134,-727
3,15148,-8584,-4132,158,326,-354
3,13092,-7912,-4300,-41,-320,399
3,15268,-8360,-4208,-339,398,-1072
3,12784,-7952,-4516,-631,-583,1502
3,14360,-8848,-3908,-249,455,-323
3,13112,-7736,-4088,-16,35,184
3,14588,-8832,-3900,260,1026,-704
3,13480,-7784,-4560,-341,236,368
3,14872,-8316,-4088,-105,839,-1490
3,13088,-8016,-4524,-346,58,1219
3,15008,-8512,-4120,313,689,-1619
3,13620,-7928,-4560,-101,-255,1660
3,14320,-8492,-3372,445,189,-1570
3,13776,-7824,-4632,-579,-67,689
3,14768,-8492,-4124,213,465,-1148
3,13152,-7856,-4228,-450,-354,1567
3,14884,-8216,-4044,357,919,-1306
3,13428,-7956,-4048,-406,58,2154
3,14104,-8588,-3848,156,593,-1653
3,13900,-8096,-4596,-572,-103,1531
3,14584,-8652,-4296,661,605,-1418
3,13432,-8404,-4300,-452,-477,1409
3,14196,-8304,-3864,371,721,-2312
3,14232,-8048,-4436,-472,330,2009
3,14136,-8456,-3832,-204,1065,-1117
3,14272,-7912,-4224,-673,250,1409
3,13680,-8268,-3644,157,636,-1175
3,14016,-8196,-4308,-363,111,921
3,14388,-8084,-4140,88,701,-1814
3,13924,-8400,-4308,-545,-138,1606
3,13900,-8184,-4240,288,592,-2076
3,14952,-7712,-4348,-629,220,1003
3,13660,-8140,-3896,374,142,-1134
3,14540,-7960,-4332,-644,324,775
3,14132,-8036,-4588,44,475,-1443
3,14252,-8032,-4052,202,-166,717
3,13616,-7944,-4084,153,102,-1919
3,15064,-8004,-4424,-457,459,1097
3,13428,-7640,-3968,428,-2,-557
3,14704,-7900,-4404,-556,164,453
3,14016,-7860,-4452,285,195,-1094
3,14444,-8176,-3984,-172,-167,972
3,13964,-7804,-4048,-69,-73,-1336
3,15088,-7844,-4464,-475,311,715
3,13504,-7772,-4056,403,38,-921
3,14916,-8296,-4488,-589,182,646
3,14000,-7604,-4264,-107,263,-1280
3,14708,-8240,-4428,-321,4,1034
3,13664,-7968,-3720,86,-207,-1698
3,15100,-7872,-4144,-723,565,794
3,13544,-8032,-4120,26,632,-1169
3,15016,-7804,-4148,-552,213,716
3,13664,-7856,-4016,106,-139,-967
3,15120,-7768,-3776,-719,1502,746
3,13804,-7864,-4120,-231,61,-843
3,15020,-7996,-3172,-1190,3017,707
3,14192,-7756,-1920,-4775,12157,2129
3,11236,-9668,1756,-4332,21107,-1041
3,11780,-9076,6688,5660,13216,-6799
3,14332,-5360,9100,1326,12282,-460
3,11616,-2280,11848,-3355,2709,3235
3,12276,-6524,10436,-3077,-6911,1640
3,13224,-7032,5264,618,-3161,3615
3,13680,-8780,6880,1727,-3882,1318
3,13464,-7464,7348,-1606,-100,-374
3,13016,-8260,6696,321,787,542
3,13124,-8288,6864,-1250,-421,654
3,12352,-8012,6556,888,400,1162
3,12280,-9660,5744,1962,3145,-3760
3,11956,-8260,10076,-3039,651,3171
3,13332,-7868,4532,652,834,-58
3,12824,-7800,8300,-464,-562,1357
3,12744,-8856,6284,1305,159,-260
3,13128,-7444,9316,-743,2671,-2898
3,13364,-7084,7276,-1617,884,-2794
3,12904,-8156,6736,564,356,292
3,12744,-7648,7752,-304,-348,599
3,12668,-7044,6936,-508,767,1293
3,12288,-8032,7176,-98,-119,-1335
3,12700,-7748,6948,384,2203,-694
3,12884,-8276,7164,-31,-669,-1103
3,12856,-8004,7628,408,878,-354
3,12756,-8252,7576,-51,-777,-1718
3,13100,-7284,7064,1680,2299,-1822
3,12844,-7368,8344,-107,-304,-1251
3,12732,-6580,8480,-158,1152,456
3,12748,-7100,7780,-1898,-1680,80
3,12996,-7324,7624,-729,41,1276
3,12708,-7876,8064,-366,-311,-131
3,12904,-7044,7204,132,1603,925
3,12796,-8084,7692,119,320,-485
3,12956,-7044,7544,-210,896,-132
3,12724,-8144,7936,103,-467,-338
3,13168,-7588,7164,-332,866,-144
3,12748,-7824,7540,35,-219,-574
3,13244,-7640,6680,-1096,-297,526
3,12624,-8144,7944,-846,-560,-102
3,12936,-6808,6684,-232,873,38
3,12776,-8320,7576,81,281,83
3,12908,-7320,7312,-635,77,103
3,12780,-8584,8040,-283,-46,124
3,12800,-7288,7752,-582,703,283
3,12404,-8260,7744,422,887,221
3,13352,-8784,6664,726,247,-1396
3,13684,-6652,6364,-65,395,2642
3,13092,-7848,6312,-329,-1304,1102
3,12528,-8772,7940,-524,-8,136
3,13336,-6368,6508,1429,1418,-1162
3,12300,-7892,7996,1110,870,779
3,13172,-7828,6352,2458,-295,-798
3,12420,-7956,8928,2074,1329,146
3,12856,-6324,7672,-220,574,-1232
3,12168,-6716,9796,658,-233,-736
3,12972,-6348,7872,-318,-199,-1280
3,12696,-7020,9176,-149,530,175
3,12764,-7688,8064,-2257,-1214,-323
3,12580,-7764,8412,1417,1794,-1588
3,12640,-5936,7756,-1646,1434,498
3,13088,-7100,8024,-778,321,842
3,13072,-7788,9988,-14,-2120,-2421
3,13280,-6608,7880,-690,-9160,-3074
3,14868,-5036,4960,-127,-729,-3312
3,14980,-5492,4956,-5023,586,-2920
3,13980,-4252,5888,-1088,3711,-7376
3,15600,-1744,5552,1382,1870,-5603
3,14564,-1524,7080,-700,1203,-1447
3,15232,-2272,7528,-832,-1685,-1232
3,15532,-2048,6720,23,-1412,-1008
3,15448,-1468,7064,-935,-728,-376
3,15424,-1628,5740,-1017,1125,503
3,14404,-2484,6628,-694,2251,2970
3,14888,-2392,7584,-102,2124,2820
3,14292,-3396,8084,-1028,18,916
3,14644,-3696,7424,-1461,41,-656
3,15976,-3244,6764,-673,820,-935
3,13844,-3420,7020,-1017,-538,367
3,14100,-4984,7332,-708,507,346
3,14524,-3748,7272,1081,-353,-1350
3,14968,-2972,7436,173,-268,-628
3,14876,-3332,7744,-1077,-811,-326
3,14824,-3468,6228,-16,-107,-870
3,14936,-3468,6980,-127,915,118
3,13728,-4268,7468,-381,412,-1020
3,14164,-4544,6968,1820,-643,-3899
3,13800,-3788,5680,16,649,2677
3,17464,-2080,5924,-5267,4246,13044
3,13068,-6500,7200,2004,3521,8562
3,11676,-7704,7992,4327,-3022,6193
3,10708,-8448,9088,5056,-4339,-374
3,12036,-7496,9924,3776,-1021,-2338
3,12164,-4568,9032,2400,-2438,-3144
3,12752,-5344,10012,3738,2291,-92
3,13352,-5324,7316,-945,1686,1812
3,13128,-6516,8592,1601,1018,-1078
3,12112,-4340,8216,-3158,-1920,-990
3,13596,-5200,9412,1496,47,-2920
3,13968,-4872,9640,-1073,-539,-920
3,14384,-4436,8228,-2420,636,350
3,14028,-5956,6188,-1646,3664,-444
3,14000,-5560,9588,-2709,5333,3752
3,13996,-6584,6408,-826,341,-1917
3,13064,-5992,9848,1073,116,-3293
3,9752,-5024,12172,-3556,-1954,3591
3,15308,-6112,7860,1150,-6250,1998
3,12856,-5788,9368,1041,-1348,2691
3,13376,-6472,7648,-1428,-9,3098
3,13084,-6772,8120,-955,1911,1037
3,12196,-7248,8172,-946,3586,-732
3,12444,-6484,9260,-290,1723,-1323
3,12860,-6832,7836,-502,642,-252
3,13480,-6184,8436,415,-1847,-855
3,12860,-6740,7408,-332,-1114,-487
3,13004,-6128,8944,-113,-686,-812
3,12292,-6864,7956,-513,-284,-395
3,12928,-6220,9560,481,-1089,-800
3,12012,-6792,8232,-555,395,132
3,12916,-6248,9552,52,390,103
3,10236,-6372,9404,-1458,3164,1302
3,2812,-9244,12692,-8773,-16913,8078
3,7804,-12644,-13576,-25282,-32768,-506
3,13604,-8224,-17672,-4409,-19098,-9373
3,17360,-6832,-20792,16051,32767,7790
3,1808,-8768,1132,29025,32767,2659
3,6600,-5304,16280,6324,5312,-7882
3,6136,-7940,13960,-11707,-16303,3086
3,10248,-7592,3432,-16093,-32768,7757
3,11608,-10984,-14600,-18808,-32768,-2175
3,9052,-9140,-16324,-4548,-9833,-6735
3,14500,-10824,-19572,13855,22911,-695
3,5352,-5112,-11380,22182,32767,11049
3,-1244,-6076,19212,11994,18501,-13281
3,8704,-7112,13732,-4672,-1614,3832
3,4272,-8164,14496,-8753,-17352,1466
3,7144,-8416,3092,-26676,-32768,2049
3,11120,-8764,-13640,-19439,-32768,-11456
3,10196,-7528,-18660,-4032,-9534,-6215
3,15380,-11308,-19700,14387,22561,4792
3,2940,-5176,-7900,30529,32767,10303
3,1572,-8160,16616,9407,2996,-13691
3,9880,-8016,9728,-3073,5511,1797
3,6824,-9116,10036,-8521,-9768,2492
3,10188,-6616,1848,-30247,-32768,6982
3,7004,-12720,-14292,-19467,-32768,-16697
3,8316,-7240,-19432,-5213,-7175,-3730
3,10124,-10608,-20028,10448,10664,1241
3,8672,-8060,-19396,30182,32767,8272
3,-7804,-10824,9720,29884,32767,-1991
3,8888,-8504,12292,5947,1146,-3062
3,6548,-7928,14436,-1571,-3546,2157
3,5808,-9180,15616,-19455,-8247,8107
3,5964,-11568,4400,-32768,-10908,-4026
3,7140,-8480,-2244,-11253,-32135,-21418
3,13440,-5124,-14896,-6942,-17256,-12895
3,12648,-5936,-14788,-212,-7141,-4533
3,16324,-7520,-18612,16243,24129,15081
3,4388,-8936,-3520,32767,32767,19599
3,2080,-9268,7816,24291,10803,-12266
3,3924,-4980,18836,6293,1457,-5436
3,7120,-5480,15296,-574,-372,1542
3,7060,-8504,13196,-23257,-6422,11766
3,5592,-13060,8520,-30433,670,-5463
3,8004,-16128,-52,-8543,-8663,-21712
3,13604,-8400,312,3703,-13093,-18834
3,16932,-7384,-2916,2166,-841,-850
3,16052,-10304,-3876,11381,10785,14102
3,6628,-9480,3500,28556,29605,9760
3,8800,-8840,10344,16861,5195,1170
3,7760,-6540,14004,5494,-2015,1837
3,6100,-7044,14520,-2148,-3805,3367
3,7832,-8716,12952,-19349,-32768,9473
3,8220,-9600,3784,-27108,-23945,14677
3,3796,-15328,-5436,-30114,-19765,-6666
3,7452,-7492,-17768,-13372,-25183,-13004
3,7212,-7428,-17788,-573,-1060,-1872
3,12904,-10504,-21336,16675,17984,576
3,3884,-5044,-19684,31701,32767,13316
3,-10680,-8056,15424,26946,31376,-6589
3,4820,-7780,15164,6884,2157,1575
3,4568,-8192,14548,-2876,-7602,1751
3,464,-7696,16468,-12969,-32768,2348
3,8956,-10664,-1100,-23082,-32768,2780
3,5316,-12868,-15992,-27924,-32768,-478
3,3376,-7100,-20216,-8366,-16761,-3284
3,3596,-7596,-18308,3705,3954,-726
3,10276,-7948,-25484,27625,32767,4397
3,-13572,-11420,-1376,28613,32767,-5791
3,3068,-5780,16964,12375,1777,-8065
3,4192,-5104,19588,-1814,-349,1662
3,5792,-7396,11660,-16147,-32768,7843
3,9712,-10780,-2508,-27265,-32768,5966
3,5872,-6172,-17576,-25842,-32768,7789
3,2844,-5108,-22732,-13295,-28127,-112
3,-812,-5448,-17252,-1023,-1335,1185
3,6312,-9960,-20736,9649,23190,1806
3,2860,-4028,-27344,32041,32767,11560
3,-4584,-8868,3688,27632,32767,7628
3,3088,-8128,14468,8815,3656,-2568
3,4336,-9016,13608,-2099,-7794,-658
3,3696,-8248,8480,-13191,-32768,1072
3,5772,-9820,-7676,-16794,-32768,-676
3,7044,-6996,-14532,-14493,-32768,-1884
3,1956,-10116,-18052,-8963,-9861,-3966
3,-376,-6072,-19256,-2375,2029,3122
3,6792,-7168,-20908,4404,18120,2165
3,6256,-6180,-23592,19620,32767,12898
3,944,-10172,-7908,25599,32767,8775
3,-9916,-10164,18124,16754,32767,-4193
3,3624,-9832,13784,5359,4391,425
3,-3424,-8628,20004,-11820,-22024,2437
3,7020,-8128,3104,-17820,-32768,-4645
3,4436,-8604,-8536,-14597,-32768,-5675
3,8640,-6016,-22788,-19713,-32768,569
3,3760,-6356,-20556,-2935,350,1667
3,4752,-8160,-17380,4128,5708,826
3,9304,-7836,-22556,19013,32767,11753
3,1084,-6416,-15568,32271,32767,16708
3,-4816,-8716,16076,15051,32767,-4835
3,3524,-10856,12120,141,-28,632
3,3732,-9944,11736,-6274,-9414,744
3,6676,-8304,4724,-16770,-32768,2295
3,4208,-7964,-11756,-22930,-32768,-9779
3,4008,-6472,-21656,-21884,-32768,-4227
3,-1376,-3412,-18512,-2518,6161,7405
3,1244,-7628,-17796,2883,5785,-2314
3,3132,-6900,-16392,12388,26762,-1204
3,5336,-8404,-15784,21725,32767,12545
3,-28,-11048,-4080,28490,32767,10219
3,1232,-7096,15584,16208,21056,-6728
3,3216,-9968,14280,-3591,-12987,-152
3,3680,-10192,11380,-13678,-32768,-1528
3,5812,-10628,-5160,-18403,-32768,-1460
3,5396,-7264,-14736,-15303,-32768,-3120
3,4828,-11780,-20744,-13847,-16656,4497
3,-2512,-5760,-16032,-1449,-4160,2106
3,2240,-8252,-18660,2745,12665,128
3,5252,-6740,-20476,15378,32767,13546
3,-1452,-10096,-13048,32767,32767,18702
3,-3940,-12560,14536,20543,27222,1023
3,3304,-10812,11088,9371,13404,-1463
3,5304,-10956,11696,-6336,-10083,79
3,7008,-11796,2876,-17136,-32768,-1095
3,8508,-10644,-5900,-18744,-32768,-1646
3,5884,-8772,-18440,-23230,-32768,-856
3,5672,-5504,-23324,-9300,-19254,-5595
3,1608,-8548,-17140,2990,8218,624
3,5584,-8656,-20844,18649,32767,11295
3,4836,-10528,-12520,24941,32767,13904
3,4908,-10860,1836,26867,32767,-2062
3,1392,-7424,18188,8641,-1401,-6782
3,6892,-8924,9520,-2655,-4273,-404
3,7796,-8964,8336,-11323,-32768,-3496
3,9004,-9976,-2856,-15023,-32768,-2572
3,9408,-9024,-12884,-13498,-32768,-4609
3,7300,-6424,-13204,-11005,-20702,-3133
3,5580,-6412,-20372,-4874,-9691,2259
3,8096,-7472,-20616,9799,21430,4294
3,9976,-10040,-14376,14845,32347,13220
3,5512,-11424,-3300,18512,32767,6087
3,776,-8652,244,20489,32767,4190
3,1308,-8304,15308,2903,-20557,-1911
3,-1568,-7988,15800,-7422,-27037,4563
3,7852,-8868,1756,-11223,-32768,-3312
3,8920,-12304,-6840,-10548,-32768,-1575
3,5024,-12032,-6704,-5655,-10713,2401
3,5792,-10644,-13072,-11617,-32768,6098
3,7888,-12452,-20184,-5426,6204,3080
3,1028,-11320,-19604,16503,32767,3739
3,1344,-9388,-18412,23439,32767,4817
3,-7704,-4964,26652,17160,24314,-17043
3,8420,-9076,11452,555,-4879,1180
3,3984,-7236,11604,-10784,-32768,3526
3,10100,-7240,-2896,-12197,-32768,4416
3,8500,-11392,-11504,-12279,-32768,1343
3,7692,-7712,-14284,-8158,-13880,1341
3,2776,-8264,-16244,-1825,-1245,1907
3,7492,-6868,-17964,352,3346,431
3,9060,-4760,-23864,8276,32767,11205
3,4076,-11660,-3776,19328,32767,17892
3,-3436,-8692,16572,17287,32767,-5245
3,5692,-8504,11268,3478,-13401,1976
3,1684,-8072,14604,-8580,-32768,-5101
3,7632,-9512,-3460,-9355,-32768,-981
3,6780,-11876,-16272,-7526,-32768,664
3,5680,-9068,-11092,6538,-25669,-3750
3,3744,-11336,-13392,-3583,-3595,6799
3,4020,-8260,-19544,4587,23848,-6469
3,-6124,-8908,-23352,9046,32767,6217
3,-10036,-9284,15676,19864,32767,-2248
3,4284,-12712,13232,-1451,-13081,-518
3,5728,-9476,8572,-12859,-32768,-3411
3,12364,-8116,-5132,-15073,-32768,-342
3,6696,-9560,-14512,-13498,-32768,-11862
3,7120,-4996,-18364,-5117,-32768,-5488
3,4772,-7024,-17732,681,13431,4076
3,11020,-6584,-20380,3930,13493,6091
3,4140,-4384,-19824,22145,32767,23944
3,2388,-12092,5800,21009,32767,14742
3,-2492,-10080,17516,10534,142,164
3,-1844,-10832,14932,-12011,-27792,-5372
3,5408,-9692,-3440,-18492,-32768,-7411
3,8304,-9944,-16724,-8197,-32768,-7397
3,6520,-8976,-15632,-3838,-7444,-4768
3,7116,-9916,-16968,-2509,4675,3949
3,6752,-7888,-19216,2331,32767,7084
3,5384,-9872,-13912,6971,32767,18234
3,1548,-12164,5708,23719,32767,7853
3,564,-8956,13132,3515,-10858,-2436
3,3416,-11048,11568,-10542,-32768,-8268
3,6060,-11088,-4664,-13047,-32768,-2626
3,7636,-12340,-15260,-3095,-32768,-10618
3,4864,-7632,-14628,19,-32768,1633
3,944,-11140,-15564,-2097,14309,3049
3,8048,-9992,-19504,-28,20015,3469
3,5984,-4860,-31880,10958,32767,19410
3,-14988,-9308,23908,22195,32767,1789
3,4900,-11208,10944,-1005,-3539,374
3,7636,-9720,5216,-13308,-32768,-5731
3,5696,-9344,-3916,-14102,-32768,-3870
3,8008,-9076,-20632,-6807,-32768,-8966
3,560,-10124,-18352,-6774,3450,7124
3,2656,-7968,-19164,1489,6274,94
3,7144,-8364,-20352,14078,25162,514
3,1576,-9532,-12288,20112,32767,11889
3,3108,-10692,1844,31075,32767,6848
3,-368,-7568,18260,13097,-7787,1575
3,-184,-8656,16760,-3590,-2341,1001
3,4376,-10268,6528,-20680,-32768,-3494
3,4552,-11024,-7252,-17827,-32768,-1046
3,8780,-10296,-14336,-7825,-27735,-6286
3,6116,-9800,-17696,-6492,-11938,5139
3,9780,-9520,-19272,2934,17334,1138
3,6604,-5200,-23620,12777,32767,5000
3,4608,-11032,7568,14548,32767,2810
3,6436,-8952,12476,4596,8037,-2413
3,860,-10736,17068,-1031,-6303,773
3,6232,-9980,-560,-11939,-32768,-3515
3,10820,-9160,-12620,-7741,-32419,-45
3,7236,-10400,-10680,-1720,-2279,-6482
3,3996,-8148,-11968,-1228,-31094,2347
3,4296,-10012,-17376,-1771,1815,4053
3,8920,-8388,-25372,1743,32767,1938
3,4764,-10884,-4224,10136,32767,12389
3,5980,-10644,164,18663,32767,6332
3,1600,-9448,16668,2515,-5277,-948
3,-880,-9980,13948,-13377,-32768,-5992
3,3964,-8836,-8064,-18725,-32768,-6980
3,11380,-7424,-22000,-10300,-32768,6041
3,-668,-6988,-18028,-4750,2613,3116
3,5864,-8244,-20812,4421,21015,1266
3,9636,-8908,-20112,14118,32767,11268
3,32,-7392,-4060,32767,32767,7173
3,-852,-8448,19528,11539,7694,-3856
3,4684,-12932,11884,-1391,-4196,-2142
3,3944,-7740,9048,-11416,-32768,-5397
3,8768,-7792,-10100,-12553,-32768,-190
3,7468,-9992,-17588,-6173,-21646,-56
3,7076,-9704,-17828,-8451,2014,7731
3,6692,-11896,-23660,8557,32767,7864
3,-11100,-8408,2684,22008,32767,15351
3,6648,-13048,9808,-2684,-10056,1040
3,4872,-13056,10000,-5301,107,661
3,7256,-13604,9804,-5376,5143,-867
3,8876,-12116,7440,-4368,-1640,1424
3,6848,-13292,560,14485,6264,-10793
3,9840,-9732,6780,-1248,-7170,-5895
3,13192,-10352,7624,-1077,-4899,-3369
3,10368,-9532,5108,-1468,-15324,-2095
3,18940,-10840,3876,-4886,-29811,995
3,9460,-8812,-1116,-3949,-24511,-247
3,7216,-9932,-8472,-1256,-32768,-12451
3,8616,-6340,-17148,3343,-31162,-4589
3,6536,-7000,-16612,-990,9086,5145
3,10552,-7008,-18408,3289,32767,3280
3,6712,-7720,-9740,6644,32767,12987
3,8464,-10300,2564,10261,32767,9627
3,2248,-9728,13588,3964,1132,1420
3,4432,-10236,10792,-4211,-32768,-1320
3,5824,-10456,-452,-7689,-32768,-7298
3,11200,-8248,-17440,-3894,-32768,-909
3,7040,-8804,-16924,-9367,1921,7628
3,6060,-10196,-16028,-819,6133,-1075
3,12624,-9936,-18756,6043,32767,-474
3,7864,-8072,-7160,8368,32767,12635
3,-3224,-9788,15440,8713,32767,4376
3,2108,-10428,13092,-1629,-10868,2759
3,2744,-11060,6348,-13942,-32768,-2694
3,8132,-10452,-9356,-13175,-32768,-4454
3,10744,-8564,-18108,-9040,-17475,-377
3,6904,-9952,-16032,-3274,2402,1353
3,9412,-9992,-15920,4438,16299,-4727
3,5080,-8692,-6644,23623,16179,-19290
3,16468,-5348,-7788,7879,22039,-12189
3,16776,-5976,-5748,-19326,32767,1578
3,-4624,-9212,18648,-10000,32767,2979
3,10492,-11128,7540,-10543,-15326,5513
3,-320,-11704,9020,-14224,-32768,1232
3,2156,-10708,-10104,-14908,-32768,-17415
3,14192,-11656,-20860,-15834,-14613,8601
3,4584,-10124,-15328,-2794,-5297,1298
3,12184,-10436,-19692,10731,32767,337
3,6692,-7884,-14144,16050,32767,17277
3,-1992,-9036,9908,20899,32767,4924
3,3408,-9184,12560,2071,5611,1498
3,2368,-9608,13008,-10976,-27271,343
3,6760,-11720,1068,-20822,-32768,-5782
3,4912,-8136,-7924,-19393,-32768,-19705
3,13300,-6984,-22796,-6450,-7676,1885
3,9656,-7284,-16976,3111,9142,1608
3,10548,-7884,-15872,12243,32767,12649
3,6636,-9504,-5224,25626,32767,20552
3,-3820,-8992,17000,13739,21397,125
3,-48,-8788,13724,-5287,-6256,3274
3,-1444,-9084,10084,-21333,-30817,292
3,1312,-11568,-4444,-25316,-32768,-17760
3,15748,-7768,-23136,-15203,-32768,-10437
3,6704,-8112,-16912,-1022,9680,3578
3,12292,-8848,-18664,11378,32767,10083
3,4420,-6844,-11104,32767,32767,24467
3,-16068,-6692,24780,15397,-11485,-6771
3,1012,-10168,15452,1181,5187,-837
3,5316,-11740,8512,-16740,-29693,2041
3,3336,-9668,-2560,-25385,-32768,-5221
3,5280,-10728,-15732,-13180,-32768,-9407
3,7360,-9504,-18488,-4347,9041,360
3,11236,-10096,-19668,8563,32767,1262
3,8180,-9732,-12212,21244,32767,12048
3,-8428,-10040,10172,21611,32767,9437
3,4428,-10604,10968,-471,-15580,618
3,72,-10336,14420,-11521,-20930,757
3,6020,-12092,3908,-21317,-32768,-4235
3,6672,-11380,-8940,-19477,-32768,-14326
3,11196,-7592,-21020,-13525,-30954,-4895
3,7744,-8428,-17732,3188,12360,2726
3,10984,-9304,-17596,18173,32767,12712
3,4772,-8380,-1336,20994,32767,21996
3,-9340,-10092,18100,13317,9634,3661
3,-1220,-10792,13552,-3500,-5812,1105
3,1284,-12436,8092,-17253,-32768,-3680
3,5696,-11856,-2212,-26836,-32768,-8654
3,8524,-12092,-12496,-20271,-27314,-15562
3,10016,-7856,-18352,-6104,-6975,-3436
3,11816,-9356,-18884,7599,15874,3599
3,8612,-8876,-12324,22651,32767,15358
3,-2124,-9868,3564,28710,32767,17025
3,-5384,-7804,18932,7273,-16887,2476
3,-5556,-8184,18056,-5918,-5425,1926
3,-132,-10440,5076,-27789,-32768,-2252
3,8600,-11328,-11540,-29603,-32768,-5780
3,9916,-9984,-14792,-9696,-685,-10837
3,11108,-8340,-16096,1840,11548,3061
3,14736,-10480,-18096,22925,32767,18789
3,-7700,-7952,3020,32767,32767,21976
3,2344,-10848,10224,-4762,-32768,-4196
3,4520,-11468,11348,-3208,-1864,-691
3,6832,-12388,8136,-3450,-4461,778
3,7128,-11724,6752,-2976,3603,-677
3,4768,-12284,6572,-7469,2256,7480
3,1272,-16496,296,-24448,-32768,-10817
3,10476,-8492,-17760,-27243,-32768,-23107
3,10156,-6640,-20104,-159,10969,-1147
3,13460,-9652,-17488,13353,32767,9198
3,5752,-11184,-1336,14343,32767,18870
3,4596,-13744,6556,8421,18005,8408
3,-2396,-13292,10896,58,10047,4649
3,732,-15484,7008,-10012,-11713,-6426
3,-16,-8984,-248,-24012,-32768,-18262
3,9868,-9988,-15676,-19243,-32768,-23178
3,12508,-6812,-20176,155,6100,438
3,12300,-8228,-15700,16843,32767,10349
3,4192,-10816,-408,21876,32767,12667
3,4460,-11116,10516,10771,-1400,-4655
3,12060,-9984,6316,-162,-3925,-2213
3,10132,-9604,6612,-5987,4887,2823
3,10360,-12956,3224,-10109,1014,5130
3,8488,-13916,3088,2423,5730,2222
3,5892,-12512,6128,-2587,5002,1297
3,6844,-14228,4124,-6034,-1887,-1784
3,6140,-15592,1876,-2933,5076,-2237
3,6428,-14164,5192,-2390,-14410,-11267
3,-468,-5592,-6348,-2450,-32768,-32768
3,16140,-7176,-19664,-4327,-16360,-101
3,10848,-8708,-16144,-516,5959,-326
3,9844,-5612,-17104,15933,32767,27129
3,-312,-9584,5844,20729,32767,23706
3,-7260,-10020,13032,-2674,-15739,9
3,2756,-11444,572,-27218,-32768,-17105
3,7880,-4564,-16152,-30032,-32768,-25961
3,6740,-6116,-21948,1929,15030,3356
3,11888,-7612,-17908,12632,28546,9220
3,9248,-9312,-10392,19998,32767,22035
3,-3948,-12128,11136,18730,32767,13666
